Province_State,Country_Region,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020
Kansas,US,0,0,0,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
Kansas,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Kansas,US,6,6,6,6,6,9,9,11,11,11,14,14,14,11,11,11,12,12,12,12,12,12
Kansas,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Kansas,US,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5
Kansas,US,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Kansas,US,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Kansas,US,2,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6
Kansas,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,8,8,9,9,10,10,11,10,11,11,11,11,13,14,14,14,14,14,14,15,15,16
Kansas,US,0,0,0,0,0,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,5,6,11,11,13,14,17,19,20,20,20,20,21,23,25,26,27,27,27,29,31,34
Kansas,US,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,1,3,4,5,5,7,7,7,8,8,8,9,10,13,13,15,15,15,15,17,17,17
Kansas,US,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kansas,US,64,79,85,97,108,124,134,154,161,161,191,196,200,206,209,219,231,238,242,250,283,295
Kansas,US,0,0,0,0,0,0,1,3,3,3,3,5,6,6,7,13,24,35,47,79,96,142
Kansas,US,18,20,26,27,32,40,47,50,56,56,73,74,78,80,82,84,90,90,91,94,94,96
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2
Kansas,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,4,4,4
Kansas,US,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4
Kansas,US,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,2,2,3
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Kansas,US,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5
Kansas,US,93,106,137,149,158,186,195,245,272,272,315,332,337,345,363,379,400,412,417,427,433,473
Kentucky,US,0,0,0,3,3,3,3,3,6,6,6,11,11,43,43,45,45,47,53,54,54,60
Kentucky,US,2,2,2,2,2,2,2,2,3,3,3,4,4,2,2,3,4,4,4,4,4,5
Kentucky,US,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,7,6,6,7,7
Kentucky,US,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,4,3,3,4,4,4,4
Kentucky,US,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,6,6,6,6,6,7,8
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,8,8,8,11,12,12,21,21,23,23,23,48,48,58,56,67,73,74,81,81,86,93
Kentucky,US,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,7,5,7,7,7,7,6
Kentucky,US,4,4,4,13,13,13,15,15,17,17,17,26,26,23,24,27,29,29,29,29,29,30
Kentucky,US,4,4,4,7,7,7,7,7,9,9,9,13,13,14,12,12,13,13,13,13,13,13
Kentucky,US,1,1,1,1,1,1,1,1,1,1,1,6,6,5,5,7,7,7,7,7,7,7
Kentucky,US,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,1,1,1,2
Kentucky,US,2,2,2,0,2,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,6
Kentucky,US,6,6,6,11,11,11,11,11,14,14,14,27,27,34,30,31,31,31,33,33,33,34
Kentucky,US,1,1,1,1,1,1,1,1,2,2,2,11,11,22,24,27,51,62,73,72,74,91
Kentucky,US,0,0,0,3,2,2,2,2,5,5,5,10,10,9,10,10,11,11,11,11,12,12
Kentucky,US,3,3,3,5,5,5,5,5,8,8,8,14,14,16,15,22,22,21,21,21,22,22
Kentucky,US,8,8,8,12,12,12,13,13,29,29,29,47,47,45,47,53,55,55,56,58,60,64
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,5,4,4,4,4,4,4
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Kentucky,US,7,7,7,23,30,30,32,32,45,45,45,62,62,69,71,72,78,79,79,79,79,86
Kentucky,US,8,8,8,11,11,11,11,11,11,11,11,17,17,18,18,18,18,18,18,18,19,19
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2
Kentucky,US,0,0,0,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,3,3,3,4
Kentucky,US,34,34,34,55,55,55,58,58,61,79,79,81,81,87,89,106,105,109,125,130,130,134
Kentucky,US,2,2,2,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,110,116,116,120,122,122,123,123,148,148,148,179,179,197,206,209,210,218,219,219,219,223
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,4,4
Kentucky,US,6,6,6,7,7,7,7,7,10,10,10,10,10,11,11,11,12,21,13,13,13,14
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1
Kentucky,US,1,1,1,2,2,2,2,2,3,3,3,13,13,14,14,16,16,16,16,16,17,19
Kentucky,US,0,0,0,2,2,2,2,2,5,5,5,9,9,13,16,24,28,41,51,63,68,84
Kentucky,US,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,6,8,8,14,16,16,23
Kentucky,US,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1
Kentucky,US,0,0,0,1,1,1,2,2,2,2,2,5,5,5,7,11,10,10,10,10,10,10
Kentucky,US,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,6,5,6,6,6,6,6
Kentucky,US,6,6,6,9,9,9,9,9,9,9,9,21,21,24,25,27,29,29,29,29,30,32
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,11,11,11,11,12,12,12,12,14,14,14,14,14,15,14,14,16,16,16,16,16,17
Kentucky,US,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2
Kentucky,US,5,5,5,6,6,6,6,6,9,23,23,29,29,23,20,26,25,28,28,33,36,40
Kentucky,US,0,0,0,2,2,2,2,2,3,3,3,4,4,4,3,3,3,3,4,4,4,3
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kentucky,US,17,27,27,33,34,34,36,36,57,57,57,87,87,87,91,97,104,109,111,112,144,150
Kentucky,US,0,0,0,0,0,0,0,0,3,3,3,5,5,12,23,37,43,43,55,57,57,57
Kentucky,US,206,228,228,299,304,304,319,319,380,380,380,495,550,531,573,600,599,689,814,867,925,954
Kentucky,US,13,13,13,15,16,16,16,16,18,18,18,26,26,28,29,30,31,33,32,32,32,31
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kentucky,US,20,25,25,33,33,33,36,36,54,54,54,91,91,99,106,112,121,128,149,156,169,179
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,4
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,5,5,5,5
Kentucky,US,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5
Kentucky,US,2,2,2,2,2,2,2,2,5,5,5,9,9,9,11,12,13,13,13,13,14,14
Kentucky,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Kentucky,US,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kentucky,US,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,4,4,4
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Kentucky,US,3,3,3,4,4,4,4,4,5,5,5,5,5,5,10,9,8,8,8,8,8,8
Kentucky,US,1,1,1,4,4,4,4,4,6,6,6,12,12,12,13,13,13,13,13,13,14,14
Kentucky,US,8,8,8,10,13,13,13,13,16,16,16,21,21,23,24,28,27,29,29,29,30,30
Kentucky,US,1,1,1,1,1,1,1,1,3,3,3,8,8,7,9,9,9,9,10,10,10,11
Kentucky,US,1,1,1,1,1,1,1,1,2,5,5,7,7,6,6,7,7,7,8,8,8,9
Kentucky,US,10,10,10,11,11,11,12,12,14,14,14,18,18,20,21,21,21,21,21,21,21,23
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,1,1,1,3,3,3,3,3,4,4,4,11,11,10,11,12,13,13,13,13,13,13
Kentucky,US,1,1,1,2,3,3,5,5,8,8,8,11,11,11,12,12,12,12,12,14,16,20
Kentucky,US,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,2,2,2,3,3
Kentucky,US,1,1,1,2,2,2,2,2,3,3,3,5,5,5,6,6,6,6,6,6,6,6
Kentucky,US,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
Kentucky,US,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Kentucky,US,2,2,2,3,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,10,11
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3
Kentucky,US,2,2,2,5,5,5,6,6,7,7,7,8,8,8,8,9,9,9,9,9,9,9
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Kentucky,US,10,10,10,0,0,0,27,27,26,26,26,28,28,45,47,55,54,58,75,76,76,74
Kentucky,US,3,3,3,4,4,4,4,4,7,7,7,10,10,13,13,14,13,13,13,13,13,14
Kentucky,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kentucky,US,0,0,0,1,1,1,1,1,4,8,8,8,8,8,7,9,9,13,17,17,17,25
Kentucky,US,6,6,6,6,7,7,8,8,11,11,11,16,16,18,19,22,23,23,22,22,24,24
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
Kentucky,US,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,5
Kentucky,US,0,0,0,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5
Kentucky,US,0,0,0,1,1,1,1,1,1,1,1,4,4,5,5,6,6,6,6,6,6,6
Kentucky,US,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
Kentucky,US,8,8,8,12,13,13,13,13,26,26,26,33,33,31,31,33,34,35,35,35,36,38
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,1,1,1,1,2,2,4,4,6,6,6,8,8,9,9,11,11,11,11,11,11,11
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,2,2
Kentucky,US,0,0,0,1,1,1,1,1,4,4,4,8,8,7,8,12,11,12,15,15,16,16
Kentucky,US,6,6,6,12,14,14,14,14,15,15,15,22,22,26,21,21,22,23,23,22,22,22
Kentucky,US,2,2,2,7,7,7,8,8,11,11,11,18,18,18,19,21,22,23,23,22,24,23
Kentucky,US,9,9,9,13,13,13,13,13,14,14,14,17,17,16,17,19,20,21,21,21,22,22
Kentucky,US,2,2,2,2,2,2,2,2,3,3,3,6,6,6,9,8,8,8,9,9,9,9
Kentucky,US,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,4,4,4
Kentucky,US,0,0,0,0,0,0,0,0,3,3,3,6,6,7,8,10,9,11,9,9,9,9
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,2,2,2,2,2
Kentucky,US,2,2,2,2,2,2,2,2,3,3,3,5,5,5,5,6,6,8,8,8,8,8
Kentucky,US,13,13,13,18,21,21,21,21,24,24,24,49,49,47,52,71,71,87,95,101,112,131
Kentucky,US,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Kentucky,US,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,7
Kentucky,US,2,2,2,3,3,3,3,3,3,7,7,8,8,7,9,11,12,13,13,13,13,16
Kentucky,US,0,0,0,0,0,0,0,0,1,1,1,4,4,5,5,7,8,8,8,8,8,10
Kentucky,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky,US,5,5,5,8,9,9,8,8,9,9,9,17,17,16,16,20,18,19,18,18,18,19
Louisiana,US,47,61,72,65,75,79,82,86,89,94,98,99,101,104,105,108,110,110,110,114,114,117
Louisiana,US,19,26,34,39,40,52,58,65,66,67,71,73,74,74,74,78,79,79,79,79,79,80
Louisiana,US,189,201,222,284,286,347,358,366,370,397,415,428,432,438,440,451,468,496,508,512,515,533
Louisiana,US,25,31,33,56,59,77,84,89,94,105,109,116,120,123,129,132,137,143,146,146,151,154
Louisiana,US,31,34,37,36,37,40,45,48,56,56,61,61,64,65,64,66,68,68,69,69,69,71
Louisiana,US,8,10,13,15,19,23,23,23,26,27,27,27,28,28,30,33,35,35,35,36,36,36
Louisiana,US,6,8,9,10,12,14,17,17,24,27,30,33,37,37,42,45,58,65,66,66,66,69
Louisiana,US,75,87,95,126,133,139,146,159,171,175,178,186,188,207,211,220,230,230,233,233,241,246
Louisiana,US,298,336,377,598,647,711,756,803,906,950,974,1018,1033,1097,1118,1154,1220,1244,1261,1276,1310,1332
Louisiana,US,90,108,119,135,139,159,186,191,209,228,248,259,268,273,282,300,309,309,323,324,334,341
Louisiana,US,0,0,1,3,10,11,13,14,18,18,18,18,18,18,18,19,19,15,15,15,15,15
Louisiana,US,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3
Louisiana,US,3,5,6,9,9,12,13,14,17,18,20,21,21,21,22,23,23,23,24,24,24,24
Louisiana,US,10,11,18,20,23,30,30,33,38,40,41,41,41,41,44,47,48,50,50,50,50,50
Louisiana,US,5,8,10,5,5,9,11,12,13,16,17,18,19,19,21,21,23,25,26,26,26,27
Louisiana,US,39,42,46,71,80,82,89,91,101,107,114,124,125,130,134,140,145,152,156,158,168,171
Louisiana,US,244,325,389,621,656,816,892,935,1000,1088,1158,1223,1273,1295,1325,1389,1424,1476,1512,1534,1560,1603
Louisiana,US,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
Louisiana,US,10,14,19,22,27,39,39,39,59,65,67,71,73,77,81,84,90,90,93,95,101,102
Louisiana,US,11,16,18,19,19,23,23,25,31,35,34,36,38,39,40,41,42,43,43,43,43,44
Louisiana,US,5,5,10,19,25,28,28,30,37,40,47,48,49,49,53,58,67,78,81,83,87,95
Louisiana,US,3,5,5,9,8,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12
Louisiana,US,49,67,78,68,69,83,89,97,108,121,128,136,142,148,159,164,175,176,184,194,195,217
Louisiana,US,36,69,81,119,122,136,160,171,187,198,214,232,241,253,256,258,267,270,274,282,281,297
Louisiana,US,4,4,4,1,1,4,5,5,7,8,8,8,8,9,11,12,14,14,14,15,15,16
Louisiana,US,1433,2178,2495,3008,3088,3530,3922,4092,4480,4678,4877,4990,5088,5188,5265,5346,5476,5543,5592,5761,5802,5860
Louisiana,US,9,13,14,9,13,21,25,28,30,32,35,44,47,47,48,48,52,53,55,55,57,57
Louisiana,US,159,247,276,229,247,260,272,285,303,330,337,354,360,363,375,387,396,414,419,423,429,435
Louisiana,US,105,158,185,217,228,305,322,355,393,426,454,468,481,486,499,528,542,560,566,573,576,583
Louisiana,US,2,2,2,4,4,6,6,8,9,9,10,11,13,13,13,13,13,13,13,14,14,15
Louisiana,US,13,13,17,17,18,19,22,24,28,33,37,39,39,42,41,43,47,49,49,51,52,58
Louisiana,US,25,33,40,64,67,79,94,99,103,107,109,120,122,129,133,136,142,144,148,149,158,161
Louisiana,US,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5
Louisiana,US,2,4,7,9,10,15,20,23,24,27,31,31,32,32,32,34,34,35,37,38,39,41
Louisiana,US,2,4,6,15,14,22,24,25,27,33,33,41,41,42,42,45,50,53,57,58,58,62
Louisiana,US,2270,3148,3476,3966,4066,4565,4942,5070,5242,5416,5535,5600,5651,5718,5769,5847,5906,5953,6000,6148,6169,6209
Louisiana,US,80,94,114,176,182,230,264,275,300,326,350,367,384,387,411,429,470,483,511,518,532,552
Louisiana,US,47,68,75,86,92,100,115,123,129,130,136,137,140,142,147,149,152,156,157,164,164,164
Louisiana,US,7,12,13,16,17,24,26,27,32,38,40,43,47,49,53,60,62,64,69,71,80,84
Louisiana,US,69,77,81,97,100,110,129,135,148,156,159,165,168,175,179,192,196,201,210,210,213,217
Louisiana,US,1,1,2,2,2,2,2,3,5,7,9,11,12,13,13,15,18,19,20,21,21,22
Louisiana,US,3,4,4,9,10,11,13,13,16,18,19,19,20,20,21,22,27,27,33,34,38,42
Louisiana,US,3,4,4,4,5,7,7,7,8,8,8,9,9,10,10,11,13,13,13,13,14,14
Louisiana,US,94,181,196,239,242,267,289,304,325,343,358,361,369,377,383,388,404,409,411,423,428,430
Louisiana,US,82,180,210,252,260,285,310,328,362,376,401,404,410,460,476,486,471,487,488,508,516,522
Louisiana,US,1,1,1,4,5,8,10,10,11,11,13,13,14,14,14,17,18,19,19,20,21,22
Louisiana,US,86,110,116,150,155,167,176,181,191,194,197,204,207,208,210,214,216,217,218,222,228,231
Louisiana,US,118,274,290,338,345,366,415,432,477,507,538,545,556,562,569,609,623,637,642,669,686,704
Louisiana,US,45,56,68,45,47,52,60,86,90,103,109,113,114,115,116,118,119,133,134,136,136,140
Louisiana,US,41,58,69,64,77,90,101,112,127,140,146,157,162,168,174,179,184,187,190,193,193,202
Louisiana,US,26,42,47,65,67,73,76,81,89,100,105,113,127,129,130,134,137,143,149,156,160,162
Louisiana,US,270,399,435,532,560,637,700,733,777,825,845,864,881,898,924,944,961,987,1011,1057,1067,1079
Louisiana,US,33,42,55,131,171,186,238,269,283,305,318,344,352,391,418,422,435,440,442,452,489,494
Louisiana,US,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Louisiana,US,55,97,102,143,148,182,194,209,233,244,248,255,260,265,273,283,293,310,320,342,346,350
Louisiana,US,11,13,17,19,19,26,33,35,39,41,45,47,48,50,56,67,71,75,78,79,82,85
Louisiana,US,10,16,18,15,16,17,19,22,22,22,24,26,26,27,27,28,28,30,30,33,33,33
Louisiana,US,6,7,8,11,10,10,11,11,11,13,14,14,14,14,14,14,14,14,14,14,14,14
Louisiana,US,39,50,57,75,81,92,100,106,119,136,142,147,156,162,173,179,184,188,191,195,206,214
Louisiana,US,17,19,23,42,49,51,50,51,55,57,60,62,65,65,69,71,74,76,76,78,79,79
Louisiana,US,14,19,23,40,40,45,52,54,57,61,66,68,72,76,78,81,83,86,88,90,90,90
Louisiana,US,0,0,0,0,0,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4
Louisiana,US,8,10,11,18,19,30,31,32,38,41,45,46,46,46,47,55,60,74,74,78,81,82
Louisiana,US,1,2,2,2,2,2,3,5,7,8,9,12,12,12,12,17,16,16,19,19,19,19
Maine,US,11,12,19,20,20,23,23,23,24,24,27,28,28,29,31,32,32,35,35,35,36,36
Maine,US,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
Maine,US,169,204,222,231,238,249,253,262,269,276,284,292,299,331,339,343,360,369,378,380,386,395
Maine,US,2,3,4,4,4,5,5,5,7,7,7,8,8,8,9,9,10,11,12,13,13,14
Maine,US,0,2,2,2,2,2,2,3,3,4,4,5,5,5,5,5,6,6,6,6,6,7
Maine,US,12,19,19,21,22,23,26,26,26,29,31,32,78,81,93,94,95,96,97,97,97,99
Maine,US,5,7,9,9,9,9,9,9,10,10,10,10,12,11,12,12,12,12,12,12,13,13
Maine,US,8,8,8,8,8,9,9,9,9,9,9,9,10,11,12,12,12,12,12,12,12,12
Maine,US,9,9,10,11,11,11,12,12,12,12,13,13,13,13,13,13,13,13,14,14,14,14
Maine,US,12,16,20,22,22,25,31,31,31,33,34,34,34,34,36,37,40,41,43,44,46,47
Maine,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Maine,US,7,10,12,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,16,16,17,17
Maine,US,1,2,2,3,4,4,4,5,5,5,6,8,8,11,13,14,15,15,16,16,16,16
Maine,US,2,2,3,3,3,5,5,7,11,19,27,29,29,29,30,39,42,42,42,43,43,45
Maine,US,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Maine,US,59,74,89,95,101,108,115,121,132,137,143,144,151,152,156,164,170,175,177,181,183,185
Maryland,US,0,1,2,3,6,6,7,6,8,10,11,13,15,17,17,20,26,33,33,32,56,58
Maryland,US,158,206,249,289,319,343,370,466,505,554,615,659,724,783,845,896,966,1005,1047,1098,1157,1190
Maryland,US,289,353,427,491,590,648,652,866,979,1072,1173,1257,1361,1377,1485,1516,1569,1664,1733,1875,1925,2012
Maryland,US,18,22,30,33,39,40,41,56,66,76,82,90,94,99,102,103,109,109,113,114,116,118
Maryland,US,4,4,4,4,4,6,11,11,12,12,15,17,21,21,22,23,28,33,33,39,41,41
Maryland,US,96,105,129,134,142,150,159,186,203,214,214,236,250,259,262,283,288,308,313,335,330,344
Maryland,US,16,20,25,33,36,37,41,49,54,64,66,74,83,85,90,101,127,131,131,134,134,134
Maryland,US,56,69,90,95,111,129,136,164,180,220,235,253,274,292,310,327,337,347,370,392,401,427
Maryland,US,1,1,1,1,1,1,3,4,7,7,8,9,12,14,16,18,20,20,21,23,25,28
Maryland,US,35,45,54,73,120,138,151,199,233,289,341,368,417,441,442,497,525,557,591,616,632,658
Maryland,US,3,3,3,3,3,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
Maryland,US,34,37,41,44,52,55,59,86,101,110,120,129,142,147,152,161,176,195,210,226,232,267
Maryland,US,142,152,166,180,199,214,236,274,299,319,351,371,386,403,424,451,475,508,515,538,565,592
Maryland,US,3,5,5,5,5,5,8,9,9,9,10,11,11,11,11,11,14,16,18,28,29,36
Maryland,US,447,498,566,640,693,793,871,1088,1214,1388,1537,1631,1756,1883,1933,2133,2280,2404,2507,2647,2768,2868
Maryland,US,403,473,563,653,785,916,1020,1310,1476,1716,1923,2035,2205,2356,2516,2722,2966,3160,3345,3583,3734,3875
Maryland,US,7,8,12,13,13,15,15,16,17,17,19,19,19,19,19,19,19,24,25,26,27,31
Maryland,US,19,27,30,34,40,41,46,62,65,71,73,82,95,98,99,98,100,119,122,107,107,112
Maryland,US,4,4,4,4,4,4,4,4,4,4,4,4,6,5,5,6,9,10,10,11,11,11
Maryland,US,4,4,5,6,7,8,8,10,13,13,13,14,16,16,14,14,14,16,19,22,22,23
